"Kruzifixe aus Edelmetall oder Schmucksteinen";"1322 000"
"Kruzifixe aus unedlem Metall, Kunststoff, Glas u.ä.";"1322 000"
"Kübel aus anderem Material";"0540 325"
"Kübel aus Kunststoff";"0540 325"
"Kuchen, frisch";"0111 344"
"Kuchen, gefroren";"0111 343"
"Kuchen, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Kuchen, Verzehr in Kantinen, Mensen von Hochschulen, Schulen und Kindergärten";"1112 100"
"Kuchen, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 121"
"Kuchenbacken, Dienstleistungen";"0562 909"
"Kücheneckbänke";"0511 131"
"Kücheneinrichtungen, komplett";"0511 139"
"Kuchenformen, aus Metall und Silikon";"0540 313"
"Kuchengabeln";"0540 201"
"Kuchenhauben aus Kunststoff";"0540 322"
"Küchenherde mit elektrischer Beheizung, kombinierte Back- und Kochgeräte";"0531 107"
"Küchenherde mit Gasbeheizung, kombinierte Back- und Kochgeräte";"0531 107"
"Küchenherde mit Holz- und/oder Kohlenbeheizung, kombinierte Back- und Kochgeräte";"0531 107"
"Küchenherde mit Ölbeheizung, kombinierte Back- und Kochgeräte";"0531 107"
"Küchenkräuter, frisch, gekühlt oder gefroren";"0119 401"
"Küchenkräuter, getrocknet";"0119 402"
"Küchenkräutersamen";"0931 218"
"Küchenmaschinen, elektrisch";"0532 102"
"Küchenmaschinen, nichtelektrisch, a.n.g.";"0532 102"
"Küchenmaschinen, nichtelektrisch, für die Zubereitung von Getränken";"0532 209"
"Küchenmaschinen und -geräten, Reparaturen an";"0533 001"
"Kuchenmehl, backfertig";"0111 901"
"Küchenmesser, elektrisch";"0532 102"
"Küchenmesser, nichtelektrisch";"0540 202"
"Kuchenplatten aus Edelmetall";"0540 328"
"Kuchenplatten aus Glas";"0540 105"
"Kuchenplatten aus Porzellan";"0540 105"
"Kuchenplatten aus Steingut u.a. feinkeramischen Stoffen";"0540 105"
"Kuchenplatten aus unedlem Metall, Kunststoff, Holz";"0540 328"
"Küchenscheren";"0540 203"
"Küchenschränke";"0511 133"
"Küchensiebe";"0540 321"
"Kuchenstückchen";"0111 330"
"Küchenstühle";"0511 131"
"Kuchenteig, backfertig";"0111 901"
"Küchentische";"0511 132"
"Kuchentransportboxen aus Kunststoff";"0540 322"
"Küchentücher aus Papier";"0561 902"
"Küchenuhren";"0511 408"
"Küchenwaagen, nicht elektrisch";"0532 102"
"Küchenzutaten, die ausschließlich auf Obst basieren";"0116 909"
"Küchenzutaten, mit Kakaoanteil";"0118 507"
"Kuckucksuhren";"0511 408"
"Kugelschreiberminen";"0974 004"
"Kugelschreiber mit auswechselbarer Mine";"0974 004"
"Kühe, lebend";"0932 102"
"Kühlakkus für den Haushalt";"0540 329"
"Kühl-Augenmasken";"0612 305"
"Kühlflüssigkeit für Kraftfahrzeuge";"0722 409"
"Kühlgeräte, elektrisch, Reparaturen an";"0533 001"
"Kühlkissen";"0612 305"
"Kühlschränke, elektrisch";"0531 101"
"Kühltaschen";"0540 329"
"Kühl- und Gefrierkombinationen, elektrisch";"0531 103"
"Küken, lebend";"0932 103"
"Kulthandlungen, z.B. Messelesen";"1390 200"
"Kultivatoren, motorisch angetrieben";"0551 001"
"Kultur, Mitgliedsbeiträge an Organisationen";"1641 200"
"Kultur, Spenden und unregelmäßige Beiträge an Organisationen";"1642 200"
"Kulturabgaben";"1612 800"
"Kulturbeutel, ausgestattet";"1312 105"
"Kulturförderabgaben";"1612 800"
"Kulturtaschen- und beutel";"1329 119"
"Kümmel, Gewürze";"0119 402"
"Kümmel, Spirituosen, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Kümmel, Spirituosen, Verzehr in Kantinen, Mensen  von Hochschulen";"1112 100"
"Kümmel, Spirituosen, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 141"
"Kümmel, Spirituosen";"0211 040"
"Kummet für Zugtiere, für die Freizeit";"0912 402"
"Kummet für Zugtiere, nicht für die Freizeit";"0714 000"
"Kunstausstellungen u.ä., Eintrittsgelder";"0962 001"
"Kunstblumen, Bekleidungszubehör (ohne Papierblumen)";"0313 209"
"Kunstblumen, Papierblumen";"0931 213"
"Kunstdärme";"0561 909"
"Kunstfingernägel, Dienstleistungen von Nagelstudios";"1313 204"
"Kunstgegenstände, Originale";"0511 407"
"Kunstgegenstände, Reproduktionen von Gemälden u.ä.";"0511 407"
"Kunsthonig";"0118 208"
"Künstlerfarben";"0974 008"
"Künstlerpinsel";"0974 009"
"Künstliche Blätter";"0931 213"
"Künstliche Blumen";"0931 213"
"Kunststoffbodenbeläge";"0431 106"
"Kunststoffboxen, Haushaltsbehälter";"0540 325"
"Kunststofffolien zum Braten u.ä.";"0561 902"
"Kunststofffrischhaltefolien für den Haushalt";"0561 902"
"Kunststoffgirlanden für Freizeit und Unterhaltung";"0921 303"
"Kunststoffknöpfe für Bekleidung, Haushaltswäsche und Heimtextilien";"0313 209"
"Kunststoffschwämme für den Haushalt";"0561 123"
"Kunststoffstiefel für Damen, Arbeitsstiefel";"0321 220"
"Kunststoffstiefel für Herren, Arbeitsstiefel";"0321 120"
"Kunststofftapeten für Schönheitsreparaturen, auf Kosten der Wohnungsinhaberinnen und Wohnungsinhaber";"0431 102"
"Kunststofftassen, Trinkgefäße";"0540 328"
"Kunststoffvorhänge, konfektioniert";"0521 101"
"Kunstwerke, Originale";"0511 407"
"Kunstwerke, Reproduktionen von Gemälden u.ä.";"0511 407"
"Kupferstiche, Originale";"0511 407"
"Kuraufenthalte, in Kurkrankenhäusern u.ä., Entgelte für langfristige stationäre Behandlung (ohne Pflegeheime)";"0632 002"
"Kuraufenthalte, in Sanatorien, Entgelte für langfristig stationäre Behandlung (ohne Pflegeheime)";"0632 002"
"Kuraufenthalte, Zuschüsse aus der gesetzlichen Krankenversicherung";"0031 420"
"Kürbiskerne";"0119 402"
"Kürbisse, frisch oder gekühlt";"0117 209"
"Kurkosten, Eigenanteil";"0632 001"
"Kurse für EDV";"1050 900"
"Kurtaxe";"1390 909"
"Kurzarbeitergeld, Zuschuss des Arbeitgebers";"0011 160"
"Kurzarbeitergeld und Winterbauförderung nach der Arbeitsförderung nach SGB III";"0031 520"
"Kurzreisen (weniger als 5 Tage) im Inland";"0980 001"
"Kurzreisen (weniger als 5 Tage) ins Ausland";"0980 004"
"Kurzzeitpflege,";"1330 200"
"Kutschen für andere Tiere (ohne solche für Pferde und Ponys für Sport und Freizeit)";"0714 000"
"Kutschen für Pferde (ohne solche für Pferde und Ponys für Sport und Freizeit)";"0714 000"
"Kutschen für Pferde und Ponys, für Sport und Freizeit";"0912 402"
"Kutschfahrten";"0946 207"
"Kutteln, frisch oder gefroren";"0112 400"
"Kuverts";"0974 001"
"Kuvertüre mit einem Kakaoanteil von weniger als 50 %";"0118 509"
"Lachs, frisch oder gekühlt";"0113 101"
"Lachs, gefroren";"0113 102"
"Lachs, geräuchert";"0113 200"
"Lachs, in Öl, Konserven";"0113 301"
"Lachsschinken (ohne Konserven)";"0112 310"
"Lacke für Schönheitsreparaturen, auf Kosten der Wohnungsinhaberinnen und Wohnungsinhaber";"0431 101"
"Lackieren von Kraftwagen und Kraftwagenanhängern";"0723 021"
"Lackieren von Wänden, Decken, Fenstern, Türen, Fußböden an Mietwohnungen";"0432 004"
"Lackieren von Wänden, Decken, Fenstern, Türen, Fußböden in Eigentümerwohnungen";"0432 004"
"Lackpflegemittel für Fahrräder";"0721 307"
"Lackpflegemittel für Kraftfahrzeuge";"0721 307"
"Lactose";"0118 208"
"Ladekabel für Handys";"0819 209"
"Laden von Kraftfahrzeugbatterien";"0723 021"
"Lagerbier";"0213 001"
"Laken für Betten";"0521 204"
"Lakritzwaren";"0118 909"
"Laminatböden auf Kosten der Mieterinnen und der Mieter";"0431 104"
"Laminiergeräte";"0974 006"
"Lammbraten, Konserven";"0112 508"
"Lämmer, lebend";"0932 102"
"Lammfelle (z.B. für Säuglinge)";"1329 139"
"Lammfleisch, frisch oder gefroren (ohne Innereien)";"0112 230"
"Lammfleisch, Konserven";"0112 508"
"Lampen für den Garten";"0511 309"
"Lampen für Fahrräder";"0721 308"
"Lampen für Kraftfahrzeuge";"0721 201"
"Lampen für Wohnraumleuchten (ohne Energiesparlampen)";"0552 202"
"Lampengläser für Petroleumlampen";"0511 309"
"Lampenöl";"0561 903"
"Lampenschirme für Wohnraumleuchten";"0511 309"
"Lampenzylinder für Petroleumlampen";"0511 309"
"Landabgaberente aus der Altershilfe für Landwirte, an landwirtschaftliche Unternehmer";"0031 130"
"Landabgaberente aus der Altershilfe für Landwirte, an Witwen, Witwer und frühere Ehegatten";"0031 130"
"Landbutter";"0115 200"
"Landjäger, Rohwurst";"0112 310"
"Landkarten im Buchformat";"0973 003"
"Landkrebse, gefroren (ohne Konserven)";"0113 402"
"Landrahm, Milchmischerzeugnisse";"0114 900"
"Landschaftsgestaltung, Ausgaben der Wohnungsinhaberinnen und Wohnungsinhaber (ohne Umlagen)";"0444 909"
"Landschnecken, frisch, gekühlt (ohne Konserven)";"0113 401"
"Landschnecken, gefroren (ohne Konserven)";"0113 402"
"Landschulheime (Klassenfahrten)";"10"
"Landsmannschaften, laufende Beiträge";"1641 900"
"Landsmannschaften, Mitgliedsbeiträge";"1641 900"
"Landsmannschaften, Spenden und unregelmäßige Beiträge";"1642 900"
"Landwirtschaftliche Geräte, nichtmotorisch";"0552 104"
"Landwirtschaftliche Krankenkassen, freiwillige Beiträge";"1622 500"
"Landwirtschaftliche Krankenkassen, Pflichtbeiträge";"1621 590"
"Langlaufloipen, Benutzungsentgelte für";"0946 205"
"Langusten, frisch, gekühlt (ohne Konserven)";"0113 401"
"Langusten, gefroren (ohne Konserven)";"0113 402"
"Langusten, Konserven";"0113 607"
"Langustenerzeugnisse, frisch, gekühlt  (ohne Konserven)";"0113 401"
"Langustenerzeugnisse, gefroren (ohne Konserven)";"0113 402"
"Laptops";"0813 103"
"Lasagne";"0119 111"
"Lastanhänger für Kraftwagen (ohne Mobilheime, Campinganhänger und Seitenwagen für Krafträder)";"0912 103"
"Lastenausgleich, Hauptentschädigung";"0031 639"
"Lastenausgleich, laufende Einnahmen";"0031 680"
"Lastenausgleichsrenten";"0031 680"
"Lastkraftwagen (ohne Fahrer), Miete für";"0724 400"
"Laternen für flüssige oder gasförmige Brennstoffe";"0511 309"
"Latexmatratzen";"0511 124"
"Latten aus Holz, für werterhaltende Maßnahmen der Eigentümerinnen und Eigentümer";"1675 100"
"Latten aus Holz, für werterhöhende Maßnahmen der Eigentümerinnen und Eigentümer";"1663 000"
"Lattenroste";"0511 122"
"Lätzchen für Säuglinge";"0312 303"
"Laubbaum (z.B. Ahorn, Birke)";"0931 225"
"Laubsägeblätter";"0552 105"
"Laubsägen";"0552 105"
"Lauch, frisch oder gekühlt";"0117 409"
"Laufende Einnahmen aus privaten Lebensversicherungen";"0077 100"
"Laufende Hilfe zum Lebensunterhalt (Sozialhilfe) nach dem 3. Kapitel SGB XII";"0031 615"
"Läufer, Teppiche, aus textilem Material (ohne handgeknüpfte oder handgewebte)";"0511 406"
"Laufgeschirr für Kinder";"1329 122"
"Lauflernhilfen für Kinder";"1329 122"
"Laufräder";"0921 203"
"Laufschuhe, Spezialsportschuhe für Herren, Damen und Kinder";"0922 117"
"Laufställe für Kleinkinder";"0511 150"
"Laugengebäck, Dauerbackwaren";"0111 370"
"Laugengebäck";"0111 370"
"Lauten";"0951 003"
"Lautsprecher, PC-Zubehör";"0813 204"
"Lautsprecherboxen";"0814 016"
"Lautsprecher für Kraftfahrzeuge";"0814 018"
"Lavendelwasser";"1312 231"
"Laxativa, apothekenpflichtig (ohne solche für Tiere)";"0611 120"
"Leasing für Elektrowerkzeuge, für den Garten";"0553 011"
"Leasing für Elektrowerkzeuge, nicht für den Garten";"0553 012"
"Leasing für motorbetriebene Werkzeuge und Geräte, für den Garten";"0553 011"
"Leasing für motorbetriebene Werkzeuge und Geräte, nicht für den Garten";"0553 012"
"Leasing und Miete für elektrische u.a. Haushaltsgroßgeräte";"0533 002"
"Leasing und Miete von Handwerkzeugen (ohne Gartengeräte)";"0553 022"
"Leasing und Miete von Kleingeräten und Zubehör, für das Haus";"0553 022"
"Leasing und Miete von nicht motorbetriebenen Gartengeräten";"0553 021"
"Leasing und Miete von nicht motorbetriebenen Handwerkzeugen, für den Garten";"0553 021"
"Leasing und Miete  von nicht motorbetriebenen Kleingeräten und Zubehör, für den Garten";"0553 021"
"Leasing und Miete von nicht motorbetriebenen Werkzeugen, für den Garten";"0553 021"
"Leasing und Miete von Werkzeugen, für das Haus";"0553 022"
"Lebendfutter für Zierfische";"0932 201"
"Lebendköder für die Sportfischerei (z.B. Würmer, Maden)";"0922 115"
"Lebensversicherungen, Einkauf";"1687 300"
"Lebensversicherungen, Einnahmen";"0077"
"Lebensversicherungen, Entgelte für Dienstleistungen (ohne Versicherungsbeiträge)";"1211 001"
"Lebensversicherungen, Kapitalauszahlung, Beitragserstattung, Gewinnbeteiligung";"0077 200"
"Lebensversicherungen, laufende Einnahmen";"0077 100"
"Lebensversicherungen, Prämien";"1687 300"
"Leber, frisch oder gefroren";"0112 400"
"Leberkäse (ohne Konserven)";"0112 502"
"Leberpastete, geräuchert (ohne Konserven)";"0112 310"
"Leberpastete, Konserven";"0112 504"
"Lebertran, Medizinallebertran";"0611 220"
"Leberwurst, Kochwurst (ohne Konserven)";"0112 503"
"Leberwurst, Konserven";"0112 504"
"Lebkuchen";"0111 352"
"Lebkuchengewürzmischungen";"0119 402"
"Lederbälle, Sportbälle, für Sport im Freien";"0922 111"
"Lederbälle, Sportbälle, für Sport in Räumen";"0922 121"
"Lederfette";"0561 117"
"Ledergürtel, Bekleidungszubehör";"0313 109"
"Ledergürtel, Sportgürtel, für Sport im Freien";"0922 119"
"Ledergürtel, Sportgürtel, für Sport in Räumen";"0922 129"
"Lederhandschuhe für Damen";"0313 105"
"Lederhandschuhe für Herren";"0313 104"
"Lederhandschuhe für Kinder";"0313 106"
"Lederhosen für Damen, kurz (ohne Sportbekleidung)";"0312 227"
"Lederhosen für Damen, lang (ohne Sportbekleidung)";"0312 227"
"Lederhosen für Herren, (ohne Sportbekleidung)";"0312 129"
"Lederhosen für Jungen, lang (ohne Sportbekleidung)";"0312 183"
"Lederhosen für Mädchen, kurz (ohne Sportbekleidung)";"0312 294"
"Lederhosen für Mädchen, lang (ohne Sportbekleidung)";"0312 293"
"Lederhüte für Damen";"0313 102"
"Lederhüte für Herren";"0313 102"
"Lederjacken für Damen (ohne Sportbekleidung)";"0312 216"
"Lederjacken für Herren (ohne Sportbekleidung) (ohne Sakkos)";"0312 117"
"Lederjacken für Jungen (ohne Sportbekleidung)";"0312 182"
"Lederjacken für Mädchen (ohne Sportbekleidung)";"0312 292"
"Lederknöpfe für Bekleidung, Haushaltswäsche und Heimtextilien";"0313 209"
"Lederöle";"0561 117"
"Lederpflegemittel";"0561 117"
"Ledertücher, Putztücher, für den Haushalt";"0561 122"
"Lederwaren, Feintäschnerwaren, Reparaturen an";"1329 200"
"LED-Kerzen, a.n.g.";"0511 309"
"LED-Kerzen, Weihnachtsbaumbeleuchtung";"0921 303"
"LEDs für Kraftfahrzeuge";"0721 201"
"LEDs zu Leuchtzwecken";"0552 202"
"Leerdamer Käse";"0114 502"
"Leergut, Einnahmen";"0091 000"
"Leggings für Damen";"0312 227"
"Lehrbücher";"0971 100"
"Lehren, Messwerkzeuge";"0552 105"
"Lehrprogramme für Computer";"0820 000"
"Leibbinden, medizinisch";"0613 304"
"Leibrenten an andere private Haushalte, Ausgaben, gesetzlich und vertraglich";"1643 100"
"Leibrenten von anderen privaten Haushalten, Einnahmen";"0033 420"
"Leibrenten von Organisationen ohne Erwerbszweck, Einnahmen";"0033 410"
"Leibrenten von Unternehmen, Einnahmen (ohne Sachbezüge)";"0033 110"
"Leibwächter";"1390 909"
"Leichtkrafträder bis 50 ccm, Nenndauerleistung oder maximale Nutzleistung bis 4 kW";"0712 007"
"Leihgebühren für Bücher";"0962 002"
"Leihgebühren für DVDs";"0839 203"
"Leihgebühren für Musikinstrumente";"0969 001"
"Leihgebühren für Videofilme";"0839 203"
"Leihhausgebühren";"1390 909"
"Leihhauskredite, Aufnahme";"0085"
"Leihhauskredite, ohne Tilgung von zinslosen Raten- und Konsumentenkrediten, Tilgung";"1652 200"
"Leihhauskredite, Verzinsung";"1652 500"
"Leihhauskredite, zinslos, Tilgung";"1652 300"
"Leihwagen (ohne Fahrer/in),- krafträder und -fahrräder sowie Carsharing";"0724 400"
"Leime für Bürozwecke";"0974 007"
"Leime für den Haushalt";"0561 909"
"Leime für Tapeten, für Schönheitsreparaturen, auf Kosten der Wohnungsinhaberinnen und Wohnungsinhaber";"0431 103"
"Leimfarben für Schönheitsreparaturen, auf Kosten der Wohnungsinhaberinnen und Wohnungsinhaber";"0431 101"
"Leinöl für Speisezwecke";"0115 109"
"Leinsamen, geschrotet";"0119 402"
"Leinsamen";"0119 402"
"Leinwand";"0974 009"
"Leinwände, Projektionswände";"0911 202"
"Leipziger Allerlei, Konserven";"0117 919"
"Leisten, Fußleisten u.ä., für die Wohnungsinstandsetzung, auf Kosten der Mieterinnen und der Mieter";"0431 104"
"Leisten für Damenschuhe";"0321 290"
"Leisten für Herrenschuhe";"0321 190"
"Leisten für Kinderschuhe";"0321 390"
"Leistungen aus den europäischen Sozialfonds";"0031 639"
"Leistungen aus privaten anderen Schadenversicherungen";"0033 230"
"Leistungen aus privaten Kraftfahrzeugversicherungen";"0033 220"
"Leistungen aus privaten Krankenversicherungen";"0033 210"
"Leistungen aus privaten Pflegeversicherungen";"0033 230"
"Leistungen aus privaten Unfallversicherungen";"0033 220"
"Leistungen nach dem 5. bis 9. Kapitel SGB XII (bis 2004 sog. 'Hilfe in besonderen Lebenslagen')";"0031 616"
"Leistungen nach dem Gesetz über eine bedarfsorientierte Grundsicherung im Alter und bei Erwerbsminderung (GSiG)";"0031 650"
"Leistungsprämien aus einem Arbeits- oder Dienstverhältnis, brutto";"0011 160"
"Leitern";"0552 101"
"Leitungsdraht, elektrische Installationsgeräte";"0431 108"
"Lenkdrachen für Kinder";"0921 206"
"Lenkdrachen für Sport";"0922 209"
"Lernprogramme für Computer";"0820 000"
"Lesebrillen (ohne optisch nicht bearbeitete Gläser)";"0613 102"
"Lesering, Miete für Zeitschriften oder Bücher";"0962 002"
"Lesezeichen";"0973 004"
"Lesezirkel, Miete für Zeitschriften";"0962 002"
"Leuchten, Christbaumbeleuchtungen";"0921 303"
"Leuchten, elektrisch,  Reparatur an";"0512 000"
"Leuchten, Taschenlampen";"0552 204"
"Leuchten (ohne Taschen- und Handlampen)";"0511 3"
"Leuchten für Fahrräder";"0721 308"
"Leuchten für Foto- und Kinozwecke";"0911 202"
"Leuchten für Kraftfahrzeuge";"0721 201"
"Leuchtfarben für Schönheitsreparaturen, auf Kosten der Wohnungsinhaberinnen und Wohnungsinhaber";"0431 101"
"Leuchtstoffröhren";"0552 202"
"Lexika";"0971 100"
"Lichtbildwände";"0911 202"
"Lichterketten, a.n.g.";"0511 309"
"Lichterketten, Weihnachtsbaumbeleuchtung";"0921 303"
"Licht- und Tonshows, Eintrittsgelder (einschl. Garderobe, Programm)";"0961 005"
"Liederbücher";"0971 907"
"Lieferantenkredite für private Warenlieferungen, Aufnahme";"0085"
"Lieferantenkredite für private Warenlieferungen, ohne zinslose, Tilgung";"1652 200"
"Lieferantenkredite für private Warenlieferungen, Verzinsung";"1652 500"
"Lieferantenkredite für private Warenlieferungen, zinslos, Tilgung";"1652 300"
"Liefergebühren für Blumen, z.B. Fleurop-Dienst";"0749 200"
"Liefergebühren für Pflanzen, z.B. Fleurop-Dienst";"0749 200"
"Liegen, Campingmöbel";"0511 200"
"Liegen, Polstermöbel (ohne Campingmöbel)";"0511 121"
"Liegen und Sonnenschirme, Miete für";"0944 000"
"Liegeplatzmiete für Boote (ohne Ferienliegeplatzmiete)";"0942 206"
"Liegesofas";"0511 113"
"Liegestuhlauflagen (ohne einzelne Bezüge)";"0521 909"
"Liegestühle";"0511 200"
"Liegewagenfahrkarten zu gewöhnlichen Konditionen im Schienenfernverkehr, international";"0731 130"
"Liegewagenfahrkarten zu gewöhnlichen Konditionen im Schienenfernverkehr, national";"0731 121"
"Liegewagenfahrkarten zu Sonderkonditionen im Schienenfernverkehr, international";"0731 130"
"Liegewagenfahrkarten zu Sonderkonditionen im Schienenfernverkehr, national";"0731 123"
"Liköre, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Liköre, Verzehr in Kantinen, Mensen  von Hochschulen";"1112 100"
"Liköre, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 142"
"Liköre";"0211 010"
"Likörgläser";"0540 103"
"Likörweine, Dessertweine, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Likörweine, Dessertweine, Verzehr in Kantinen, Mensen von Hochschulen";"1112 100"
"Likörweine, Dessertweine, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 143"
"Likörweine, Sherry";"0212 150"
"Limburger Käse";"0114 503"
"Limetten, frisch oder gekühlt";"0116 207"
"Limonaden, chininhaltige (auch diätetische aber ohne Kantinen- und Gaststättenverzehr)";"0126 002"
"Limonaden, koffeinhaltige";"0126 001"
"Limonaden, kräuterhaltige (auch diätetische aber ohne Kantinen- und Gaststättenverzehr)";"0126 002"
"Limonaden, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Limonaden, Verzehr in Kantinen, Mensen von Hochschulen, Schulen und Kindergärten";"1112 100"
"Limonaden, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 152"
"Limonaden (auch diätetische aber ohne koffeinhaltige und ohne Kantinen- und Gaststättenverzehr)";"0126 002"
